index,thesis_year,thesis_title,thesis_author,size,thesis_link,pdf_link,resumen,path,isScan
152,20-Jul-2011,Deshidratación de alcoholes pentílicos sobre alumino-silicatos mesoporosos.,"Gandica, Yolimar",6.22 MB,http://saber.ucv.ve/handle/10872/312,http://saber.ucv.ve/bitstream/10872/312/1/T.E.G.%20Gandica%20Yolimar.pdf,"En el presente trabajo se estudió la deshidratación de alcoholes pentílicos sobre alumino-silicatos mesoporosos MM-1 desarrollados por PDVSAINTEVEP, con la finalidad de evaluar la potencialidad de estos materiales hacia la producción de dimerizados de olefinas C5=. Se prepararon materiales mesoporosos con diferentes relaciones molares Si/Al (70,40, 20, 10, 5), a partir de la impregnación de una sal de aluminio sobre el sustrato silíceo mesoporoso. Los catalizadores se caracterizaron a través de las técnicas de:
Fluorescencia de rayos X para la composición química, Difracción de rayos X (DRX), Adsorción volumétrica de nitrógeno para determinar las propiedades de textura porosa, y Adsorción-desorción de piridina seguida por espectroscopia infrarroja para las propiedades de acidez. Se examinó la actividad catalítica de los catalizadores en la reacción de deshidratación del 3-metil-1-butanol y el 3-metil-2-butanol. Estas pruebas se efectuaron en un reactor de vidrio a 250ºC, 1 atm y 16h-1, los productos resultantes fueron analizados por cromatografía de gases y espectrometría de masa. Se variaron condiciones de operación tales como: temperatura (200ºC – 300ºC) y velocidad espacial (8h-1- 32h-1), con el fin de determinar el efecto de estos parámetros sobre el desempeño catalítico de los
catalizadores estudiados. Se observa que la incorporación de aluminio no altera la estructura de los canales mesoporosos. Sin embargo, la superficie específica va disminuyendo en la medida que se coloca más aluminio en la superficie. Para una relación molar Si/Al de 70 el aluminio probablemente se encuentra como especies aisladas de tetraedros de aluminio rodeados de cuatro tetraedros de silicio. Por debajo de relaciones molares Si/Al de 40 el aluminio se ubica formando capas discontinuas sobre el sustrato silíceo y como tetraedros aislados, ambas regiones parecieran ser causantes de la acidez fuerte en la superficie. En cualquier caso los dominios alumináceos coexisten con
regiones silíceas. Cuando se estudia la deshidratación del alcohol 3-metil-1-butanol, a 250ºC y 1atm, no se evidencia la formación de dímeros para relaciones molares Si/Al de 70 y 40, posiblemente por una fuerte retención de los productos de oligomerización en la superficie. La detección de dímeros se verifica para relaciones molares Si/Al de 20,
10 y 5 y el mayor rendimiento se ubica entre relaciones molares comprendidas entre
20 y 10. La formación de dímeros se ve favorecida a altas temperaturas y bajas
velocidades espaciales. La reacción se encuentra lejos del equilibrio termodinámico.
Esta reactividad fue examinada a una sílice-alúmina de relación molar Si/Al de 20
preparada por coprecipitación de geles, las conversiones alcanzadas fueron más bajas
que las obtenidas utilizando el Al-MM-1(20).
Las pruebas catalíticas demuestran que la reacción de deshidratación del 3-metil-
1-butanol permite examinar la potencialidad de los alumino-silicatos mesoporosos
para la producción de dimerizados de olefinas C5=. Los resultados con el 3-metil-2-
butanol y con el 1-penteno indican que la potenciliadad de los alumino-silicatos
mesoporosos depende de la corriente olefínica que se utilizando.",thesis_pdf/152.pdf,False
153,26-Sep-2011,La seguridad industrial :los costos de los accidentes de trabajo y su repercusión sobre la empresa.,"Pacheco, Cristóbal O.",18.43 MB,http://saber.ucv.ve/handle/10872/317,http://saber.ucv.ve/bitstream/10872/317/1/tesis_DD185opacheco.pdf,No posee,thesis_pdf/153.pdf,True
154,26-Sep-2011,Algunos elementos de análisis de la higiene y seguridad industriales en Venezuela.,"Hurtado Pérez, Yudeima; Marcano Brito, Ana L.",27.11 MB,http://saber.ucv.ve/handle/10872/316,http://saber.ucv.ve/bitstream/10872/316/1/tesis_DD188yhurtado.pdf,No posee,thesis_pdf/154.pdf,True
155,26-Sep-2011,La ergonomía: El trabajo adaptado a las características del hombre.,"Morales Valarino, Jesús",68.54 MB,http://saber.ucv.ve/handle/10872/315,http://saber.ucv.ve/bitstream/10872/315/1/tesis_DD193jmorales.PDF,No posee,thesis_pdf/155.pdf,True
156,26-Sep-2011,"Flexibilidad, división sexual del trabajo y salud laboral:caso de una industria de alimentos, Maracay 1999-2003","Acevedo Izaguirre, Doris Marlene",39.47 MB,http://saber.ucv.ve/handle/10872/314,http://saber.ucv.ve/bitstream/10872/314/1/tesis_DD162dacevedo.PDF,"La apertura económica y la reconversión industrial, han originado cambios en la
organización del trabajo y aplicación de estrategias de flexibilidad laboral, con diversos efectos sobre las condiciones de vida y salud de los trabajadores. Se ha demostrado diferencias de sexo en el impacto de la flexibilidad del trabajo en la salud: flexibilidad sexuada. En América Latina y Venezuela observamos rasgos de flexibilidad laboral desde los noventa, con escasos estudios de impacto sobre la salud. Coexisten diversos abordajes de análisis en salud laboral, con predominio del modelo médico tradicional, muy limitado para develar la complejidad del problema. En este trabajo se analiza el impacto de la flexibilidad del trabajo en la salud, intermediado por la división sexual del trabajo, mediante un estudio de caso en una fábrica de alimentos con 126 obreros de ambos sexos (28,6% mujeres). Se usa una metodología de triangulación con aplicación de técnicas cuantitativas y cualitativas. Encontramos una estricta división sexual del trabajo, y la aplicación de estrategias de flexibilidad de tiempo de trabajo, polifuncionalidad, rotación de puestos y de turnos de trabajo. Analizamos el impacto a la salud en tres dimensiones: un impacto precoz observado en malestares de salud percibidos, como: agotamiento, dolores de cabeza, de espalda y musculares, que resultaron asociados a: rotación, ritmo intenso, posiciones incómodas, trabajo pesado, concentración y ruido; un impacto inmediato evidenciado en los días de ausencia por razones de salud, con un índice de gravedad mayor en las mujeres (18,5) que en los hombres (5,7), ocupando un lugar importante los accidentes; y, un impacto acumulado con un tercio de los trabajadores estudiados afectados por daño auditivo y/o hipertensión, más prevalente en los hombres. Igualmente, observamos un acompañamiento entre los altibajos de la producción y la fluctuación de los días de ausencia por razones de salud.",thesis_pdf/156.pdf,True
157,27-Sep-2011,El Nacional: una experiencia de lucha para mejorar las condiciones de higiene y seguridad industrial.,"Balliache G., Dilcia I.",40.31 MB,http://saber.ucv.ve/handle/10872/318,http://saber.ucv.ve/bitstream/10872/318/1/tesis_DD203dballiache.PDF,No posee,thesis_pdf/157.pdf,True
158,27-Sep-2011,"Aproximación al análisis de los niveles de actuación de los licenciados en Trabajo Social en el campo laboral, específicamente en el área de la seguridad industrial.","Daza, Leyla; Vera, Francis",17.97 MB,http://saber.ucv.ve/handle/10872/319,http://saber.ucv.ve/bitstream/10872/319/1/tesis_DD198ldaza.PDF,No posee,thesis_pdf/158.pdf,True
159,30-Sep-2011,Desempeño laboral de los profesionales de enfermería en el Hospital Vargas de Caracas durante el segundo trimestre de 2005,"Machillanda, Dubraska",1.54 MB,http://saber.ucv.ve/handle/10872/344,http://saber.ucv.ve/bitstream/10872/344/1/tesis%20dubraska.pdf,"La presente investigación se realizó con el objetivo de determinar el desempeño laboral de los profesionales de enfermería en el Hospital “Vargas de Caracas”. Tipo de estudio descriptivo-transversal con un diseño no experimental. La población y muestra estuvo conformada por treinta (34) profesionales de enfermería en los diferentes horarios de trabajos a quienes se les aplicó un cuestionario conformado por treinta y ocho preguntas cerradas, con cinco alternativas de respuesta en escala de Lickert. Desde la uno hasta la pregunta veinticuatro: Definitivamente SI, Probablemente SI, Indeciso, Definitivamente NO, Probablemente NO. Y desde la veinticinco hasta la treinta y ocho con cuatro alternativas de respuestas: Altamente Motivado,Medianamente Motivado, Ni Motivado Ni Desmotivado, Nada Motivado
Dicho cuestionario obtuvo una confiabilidad de 0.89 según el índice de confiabilidad
de alfa de Crombach. Se concluyó en lo concerniente a la competencia profesional
con un 64.7% que utilizan la capacidad cognitiva con un 47.1% que demuestran la
capacidad afectiva en la interacción con los pacientes, con un alto nivel 91.2% de
responsabilidad ,En la capacidad psicomotora se determinó con un 55.9% que tienen
aptitudes excelentes para desempeñar los cuidados de enfermería. En la motivación
intrínseca un 38.2% se sienten altamente motivados por los logros y reconocimientos
y la motivación extrínseca un 41.2% afirman sentirse nada motivados por el salario
recibido en relación a las funciones que realizan. Las recomendaciones es presentar
los resultados al departamento de enfermería para incrementar la preparación de los
profesionales, realizar talleres de motivación y actualización en las técnicas de los procedimientos de enfermería. enfocados hacia el desempeño laboral para disminuir
la sobrecarga laboral y agotamiento en los profesionales de enfermería.",thesis_pdf/159.pdf,False
160,30-Sep-2011,"Condiciones de salubridad y cuidados humanos del adulto mayor institucionalizado en la Unidad Geriátrica “Doña Menca de Leoni”. Municipio Tucupita, Estado Delta Amacuro. Primer trimestre año 2.006","Bermúdez, Yvis; Valenzuela, Sergia; Vásquez, Emilia",571.6 kB,http://saber.ucv.ve/handle/10872/354,http://saber.ucv.ve/bitstream/10872/354/1/Tesis%20UCV%20Emilia%2c%20Sergia%2c%20Yvis.pdf,"El propósito de esta investigación fue determinar las condiciones de salubridad, en su dimensión Medio ambiente físico y el Cuidado Humano en su dimensión Cuidado transpersonal ofrecido en la Unidad Geriátrica “Doña Menca de Leoni” Tucupita, Edo. Delta Amacuro. Se trata de un estudio de tipo descriptivo, transversal y de campo en un diseño no experimental, cuya población estuvo conformada por 59 adultos mayores institucionalizados y ocho módulos que integran la Unidad Geriátrica y la muestra quedo conformada por el 44% de los adultos mayores a los cuales se les aplico un muestreo probabilístico intencional quedando representada por 26 adultos mayores autoválidos y el 100% de los módulos. Para la recolección de la información se utilizaron dos instrumentos, una guía de observación con 17 ítems en una escala dicotómica que obtuvo una confiabilidad KR20 de 0.76; y un cuestionario de 26 ítems cuya confiabilidad fue α 0.82. en los resultados obtenidos se evidenció que en los módulos de la Unidad Geriátrica el 75% no posee iluminación, pero dispones de ventanas que facilita la ventilación, el 100% tiene abastecimiento de agua potable, el 50% tiene artificios para la disposición de excretas y en el 63% se desarrolla programas para el control de vectores. En cuanto al cuidado transpersonal el 88.5% de los adultos mayores se manifestó muy satisfecho por las actividades que realiza enfermería para satisfacer sus necesidades fisiológicas; el 76.9% esta muy satisfecho por las acciones para satisfacer sus necesidades de protección y seguridad y el 84.6% se mostró muy satisfecho con las acciones que satisfacen su necesidad de estima.",thesis_pdf/160.pdf,False
161,30-Sep-2011,"Lineamientos para un programa de incentivos económicos y no económicos, para el uso sistemático del equipo de protección personal","Leidenz R., Mario",25.62 MB,http://saber.ucv.ve/handle/10872/331,http://saber.ucv.ve/bitstream/10872/331/1/tesis_DD190mleidenz.pdf,"No poseeErradicar o al menos disminuir al máximo los accidentes, es una materia de interés vital en todos los niveles, de allí la preocupación por elaborar e  implementar en las empresas, fábricas, instituc iones, en fin, en el medio laboral normas, pautas y medidas que tiendan a prevenir los accidentes que ocurran. Su disminución o erradicación es importante, puesto que ellos producen pérdidas económicas, sociales, motivacionales; reducen la productividad, hacen aumentar los costos; generan ineficiencia, bajan el nivel de vida y básicamente afectan el ámbito social familiar y motivacional del trabajador;  por una parte, y  por la otra desequilibran el nivel de producción y el rendimiento de la empresa, industria, fábrica, lo cual se traduce en última instancia en retardo del desarrollo del país.",thesis_pdf/161.pdf,True
162,30-Sep-2011,Cuidados de enfermería en pacientes que reciben nutrición parenteral total hospitalizados en el Centro Policlínico Valencia Estado Carabobo,"Diaz, Eukari; Ochoa, Zenaida; Ollarves, Zulay",575.46 kB,http://saber.ucv.ve/handle/10872/329,http://saber.ucv.ve/bitstream/10872/329/1/tesis%20zulay%20mercedes.pdf,"La presente investigación se realizó con el objetivo de determinar los cuidados de Enfermería en pacientes que reciben Nutrición Parenteral Total antes, durante y después de la administración de la misma, así como la prevención de las complicaciones. El estudio se llevo a cabo en las áreas de Hospitalización del Centro Policlínico Valencia, de Valencia – Estado Carabobo, en el primer semestre del año 2005, con el propósito de plantear recomendaciones para corregir las fallas detectadas. Se revisó la literatura a fin de precisar las acciones que debe cumplir el profesional de enfermería en la administración de la N.P.T, y los cuidados que debe brindar al paciente mediante el nivel de conocimiento que posee en relación con el tratamiento de la administración de la Nutrición Parenteral Total. Para la investigación se utilizo un diseño descriptivo de observación no participativa, con una población de 88 Profesionales de Enfermería, cuya muestra se selecciono al azar conformando el 30% de la población, resultando de estas 25 Enfermeras de atención directa. Para la recolección de datos se aplicó un instrumento adaptado a una guía de observación de 40 ítems en una lista de cotejo. La confiabilidad interna se obtuvo mediante la aplicación del coeficiente Alfa Crombada con un resultado de 0,98%. Los resultados de esta investigación demostraron que el 25% de los Profesionales de Enfermería cumplen la función del indicador identificación del paciente, referente a la valoración física-psicológica antes del inicio de la N.P.T los Profesionales la realizan en un 50%. En el indicador monitorización de la N.P.T estas acciones son realizadas en un 68%, el indicador infusión de la mezcla se cumple en un 100%, el indicador registro de evaluación resulto que los Profesionales lo realizan en un 76%, por ultimo con relación al subindicador cuidados del catéter se observo que solo un 66% de los Profesionales realizan estos cuidados.",thesis_pdf/162.pdf,False
163,30-Sep-2011,Cambios clínicos de los pacientes que reciben tratamiento con esteroides inhalados. Emergencia del hospital pediátrico Dr. Elías Toro. 1er trimestre 2005,"Contreras, Rudhit; Valecillo, Nelba",201.65 kB,http://saber.ucv.ve/handle/10872/328,http://saber.ucv.ve/bitstream/10872/328/1/CAMBIOS%2520CLINICOS%2520DE%2520LOS%2520PACIENTES%2520QUE%2520RECIBEN%2520TRATAMIENTO%2520CON%2520ESTEROIDES%2520INHA.pdf,"La presente investigación tuvo como propósito determinar los cambios clínicos de los pacientes pediátricos en tratamiento con esteroides inhalado en la Emergencia del Hospital pediátrico Dr Elías Toro. Caracas. Para lo cual se planteo un diseño de campo y descriptivo. La muestra estuvo conformada por
la totalidad de la población, es decir 56 pacientes pediátricos que consultaron por presentar dificultad para respirar por crisis por asma bronquial. Para la recolección de los datos se diseño una hoja de registro donde se evidenciaba a través de la valoración cardiaca (FC) y respiratoria (FR, auscultación respiratoria, saturación de O2 y tirajes) los cambios que se producían al
administrarse esteroides (Budesonida) inhalada. En cuanto a la validación del
instrumento, este fue sometido al juicio de expertos en el área de pediatría, neumonología, farmacología y metodología en investigación. Los resultados obtenidos arrojaron que los cambios en la FR en los pacientes pediátricos fue distinta, es decir en niños con edades entre 5-18 meses y 1-3 años tuvieron una variación mayor que los niños de 4-12 años, en el que la frecuencia se mantuvo sin cambios. En cuanto a la saturación de oxigeno se observo un
incremento en el grupo de niños con edades de 4-12 años, mientras que para el resto de los grupos los cambios se evidenciaron hacia el ascenso ligero de la StO2. En cuanto a los cambios cardiacos, los resultados arrojaron que la mayor variación la presentó el grupo de pacientes con edades entre 1-3 años.",thesis_pdf/163.pdf,False
164,30-Sep-2011,"Cuidados de enfermería a usuarios hospitalizados de la Unidad Clínica de Cirugía en la fase preoperatoria del Hospital Uyapar de Puerto Ordaz, estado Bolívar, primer semestre 2005","Doris, Walter",158.01 kB,http://saber.ucv.ve/handle/10872/369,http://saber.ucv.ve/bitstream/10872/369/1/Tesis%20Dilcia%20y%20Doris.2.pdf,"El propósito de esta investigación fue Determinar la orientación que tiene el paciente quirúrgico de los cuidados de enfermería ofrecidos en la Unidad de Cirugía del Hospital Uyapar de Puerto Ordaz, Estado Bolívar durante el Segundo semestre del año 2005.El estudio fue de tipo descriptivo, prospectivo y transversal, en una población por 30 pacientes adultos hospitalizados en la Unidad Clínica de Cirugía y se tomo como muestra, el 100% de la misma. Para la recolección de los datos utilizaron un cuestionario de 33 ítems en escala dicotómica (si-no) el cual fue validado por juicio de experto y se le aplicó el coeficiente de confiabilidad de Kuder Richardson cuyo resultado fue KR20 0.96 De los resultados obtenidos se concluye el 53% de los paciente quirúrgico en fase preoperatoria recibe orientación de los cuidados, relacionados con la dieta, preparación de la piel, control de los signos vitales y la medicación preanestesia, que realiza la enfermera antes de la intervención, mientras que un 47% no los recibe. El apoyo que recibe el paciente quirúrgico de la enfermera (o) en términos de preparación psicológica es mínimo, tomando en consideración que el 60% de los mismos no lo recibe, mientras le ofrecen los cuidados, y el 50% de los pacientes quirúrgicos recibe apoyo de la enfermera (o), cuando esta establece una comunicación verbal con respeto.",thesis_pdf/164.pdf,False
165,30-Sep-2011,"Propuesta de un programa educativo de prevención de presión arterial elevada en adolescente de 13 a 18 años atendidos en la Unidad de Cardiología en el Hospital ""Dr. Ernesto Guzmán Saavedra"". Caicara de Maturín estado Monagas, primer semestre 2006.","Bolívar, Olga; Rengel, Hivelisse",385.83 kB,http://saber.ucv.ve/handle/10872/356,http://saber.ucv.ve/bitstream/10872/356/1/Universidad%20Central.pdf,"Este estudio tiene como propósitos realizar un programa de Prevención de Presión Arterial Elevada en Adolescentes de 13 a 18 años atendidos en la Unidad de Cardiología en el Hospital “Dr. Ernesto Guzmán Saavedra” en el Primer Semestre del Año 2005. para ello se propuso una investigación no experimental, descriptiva, transversal y retrospectiva. La muestra estuvo constituida por un total de 21 adolescentes que forman parte de la población en estudio con las mismas características. Para la recolección de la información se realizó por medio de un instrumento constituido por 22 items, y el análisis estadístico de los datos se realizó por medio de cifras porcentuales y frecuencia de los eventos representados en cuadros y gráficos. Los datos permitieron concluir que los adolescentes con Presión Arterial elevada no han recibido una orientación satisfactoria para que ellos puedan prevenir, cuidar y definir su enfermedad, por lo que se debe realizar una propuesta de un programa educativo.",thesis_pdf/165.pdf,False
166,30-Sep-2011,Salud y seguridad laboral del obrero de la construcción: La ideología empresarial,"Mota, Ismer J.; Peréz, Piruska del V.",65.75 MB,http://saber.ucv.ve/handle/10872/336,http://saber.ucv.ve/bitstream/10872/336/1/tesis_DD192imota.pdf,No posee,thesis_pdf/166.pdf,True
167,30-Sep-2011,Creación de grupos de apoyo para promover educación sexual en adolescentes basada en valores morales con estudiantes cursantes del octavo y noveno grado de la Unidad Educativa “Virgen de Coromoto” Municipio San Diego Valencia estado Carabobo 2005,"Centeno, Miriam; Hurtado, Nancy; Padrón, Dilcia",1.03 MB,http://saber.ucv.ve/handle/10872/361,http://saber.ucv.ve/bitstream/10872/361/1/Tesis.pdf,"El presente estudio tuvo como propósito Conformar Grupos de Apoyo para promover educación sexual en Adolescentes, basado en valores, durante el segundo lapso, con estudiantes cursantes del octavo y noveno Grado de la Unidad Educativa “Virgen de Coromoto” Municipio San Diego, Valencia. Edo. Carabobo, en el año 2005. Metodológicamente es un estudio de campo descriptivo. La población estuvo conformada 33 alumnos que pertenecen al octavo y noveno grado de la unidad Educativa “Virgen de Coromoto”. Para la recolección de la información, se elaboró un instrumento contentivo de 12 ítems de cuatro (4) alternativas, el cual obtuvo como confiabilidad 0.87. Las herramientas estadísticas aplicadas para el análisis fueron distribución de frecuencias, absolutas y porcentuales a través del programa computarizado Windows 2000, cuyos resultados se muestran en cuadros estadísticos y gráficos representativos de los mismos. Los resultados evidenciaron que los estudiantes tienen disposición para participar en el Grupo de Apoyo, de igual forma el grupo demostró tener buen porcentaje de en cuanto al conocimiento sin embargo hubo debilidades que fueron superadas con la aplicación del programa en capacitación. Con respecto a los valores para conformar el Grupo de Apoyo poseen favorablemente estos valores, los cuales fueron reforzados a través del programa de capacitación. Así mismo se diseñó un plan de acción y capacitación para fortalecer el Grupo de Apoyo, el cual, será coordinado y supervisado orientado por una Enfermera Comunitaria y por un Docente Orientador.",thesis_pdf/167.pdf,False
168,30-Sep-2011,"Instrumentos de observación para medir los efectos fisiológicos de la musicoterapia en adolescentes primigestas durante trabajo de parto y parto, Maternidad Concepción Palacios, primer trimestre de 2006","ALCALA, DINORATH; ARTEAGA, ELIBETH",361.14 kB,http://saber.ucv.ve/handle/10872/349,http://saber.ucv.ve/bitstream/10872/349/1/TESIS%20.pdf,"La presente investigación se realizó con el objeto de establecer los efectos fisiológicos de la musicoterapia en adolescentes primigestas durante trabajo de parto y parto, Maternidad Concepción Palacios primer trimestre del 2006. Caracas. La investigación es de tipo descriptiva prospectivo
desarrollada dentro de un diseño cuasiexperimental de grupo control. La
población estuvo conformada por 30 elementos, comprendidos por dos grupos: Grupo A constituido por 15 adolescentes primigesta con ausencia de música; y el Grupo B constituido por 15 adolescentes primigesta con presencia de la música. La muestra fue la misma representación de la población. Los datos fueron recogidos a través del método de la observación, para la cual se utilizó registro de observación estructurado por ítems de respuestas dicotómicas y selección simple, basado en las etapas del trabajo
de parto. Para el análisis de los datos se realizaron cuadros y gráficos identificando cada etapa del trabajo de parto. Los resultados demuestran que la aplicación de la musicoterapia disminuye el dolor y duración del trabajo de parto, disminuyendo la intervención medica y permitiendo la participación activa en las adolescentes primigesta.",thesis_pdf/168.pdf,False
169,30-Sep-2011,"Programa para prevenir la insuficiencia renal crónica terminal en pacientes diabéticos que acuden a la consulta de Endocrinología del Hospital Manuel Núñez Tovar, Maturín, estado Monagas, año 2005","Bastardo, Onelvys; Gil, Gisela; Rodríguez, Mary",305.67 kB,http://saber.ucv.ve/handle/10872/353,http://saber.ucv.ve/bitstream/10872/353/1/HOSPITAL%20U.C.V.pdf,"El presente estudio de investigación tuvo como objetivo Diseñar un programa educativo para prevenir la insuficiencia renal crónica terminal en pacientes diabéticos que acuden a la consulta de endocrinología del Hospital
Manuel Núñez Tovar, Maturín Estado Monagas año 2.005. La investigación es de campo no experimental y de tipo proyectivo transversal. El instrumento utilizado fue el cuestionario y estuvo conformado por una primera parte donde se encuentra el nivel de instrucción y edad del paciente y en la
segunda parte las preguntas relacionadas a la variable en estudio, para un total de veinte (20) ítems. Se aplicó una prueba piloto a muestra de 5 pacientes diabéticos que no fueron incluidas en la población estudio; cuyo resultado fue de un coeficiente Kuder Richardson 0,84; lo cual indica que el
instrumento es confiable. La población objeto de estudio fue de 60 pacientes diabéticos con una muestra de 30 pacientes con las mismas caracteristicas de la población la cual representa el 100% de la consulta de endocrinología. De acuerdo con los resultados obtenidos, se puede concluir que los
pacientes diabéticos tienen moderado conocimientos a cerca de las generalidades de la diabetes e insuficiencia renal, pero a su vez en relación con las medidas preventivas para evitar el desarrollo de la insuficiencia renal en el diabético se puede inferir que un bajo nivel bajo de información del
53%.",thesis_pdf/169.pdf,False
170,30-Sep-2011,"Factores socioeconómicos asociados a la desnutrición de los niños en edad comprendida entre 0-2 años del Barrio La Constituyente de Maturín, estado Monagas en el 2do trimestre del año 2005","González, Mercedes; Sotillet, Luisa",369.98 kB,http://saber.ucv.ve/handle/10872/338,http://saber.ucv.ve/bitstream/10872/338/1/tesis%20de%20enfermeria%20correciones1.pdf,"La presente investigación tuvo como propósito determinar los factores socioeconómicos asociados a la desnutrición de los niños en edad entre 0 – 2 años, del barrio la constituyente de Maturín, Estado Monagas. Este trabajo se realizo bajo los diseños de investigación no experimental, de campo, descriptiva, la muestra estuvo representada por 54 madres, las cuales habitaban en la comunidad durante el período de estudio. La información se recolectó a través de un cuestionario. Evidenciándose la economía informal como fuente de ingreso de estas familias, las cuales tenían acceso a los programas sociales pero solo adquirían carbohidratos por desconocimientos de las madres sobre los principales grupos de alimentos o como sustituir los mismos, lo cual implicaba el incremento de la desnutrición en los niños en estudio; la mayoría de la población estudiada gastaban parte de sus ingresos en hábitos viciosos. Las familias encuestadas se ubicaron en estratos socioeconómicos de clase media, baja hasta llegar a la pobreza crítica, lo que ha de repercutir en la patología investigada y por ende los más vulnerables son los infantes. Se aspira que los resultados de este estudio puedan incorporarse como material de referencia y orientación en la prevención de la desnutrición y a la vez a la promoción de los programas que contribuyan en el aprovechamiento de los alimentos que puedan adquirir para elaborar comidas variadas y balanceadas.",thesis_pdf/170.pdf,False
171,30-Sep-2011,"Propuesta de un modelo de participación de enfermería con Barrio Adentro, comunidad Artigas, parroquia San Juan, Caracas, Segundo Semestre, 2005","Evans, Margarita; Mejías, Liliana; Ruíz, Inora",1.05 MB,http://saber.ucv.ve/handle/10872/332,http://saber.ucv.ve/bitstream/10872/332/1/PROPUESTA%20MODELO%20PARTICIPACI%c3%93N%20DE%20ENFERMER%c3%8dA%20PBA.pdf,"La partición de enfermería con Barrio Adentro es un aspecto que debe se considerado de gran relevancia en la actualidad sobre todo motivado a los cambios establecidos en las nuevas políticas de asistencia a la salud, cuyas cargas se caracterizan por un nuevo modelo de gestión sustentado en la democracia participativa. De allí que el Ministerio de Salud y Desarrollo Social (2005), mediante la coordinación Nacional de Atención Primaria en Salud da origen a Barrio Adentro. En función de ello se realiza el estudio de Barrio Adentro en la Comunidad de Artigas, Parroquia San Juan, con los usuarios que se encontraban esperando ser atendidos por la consulta para ese momento. Por lo que esta investigación se plantea como objetivo general elaborar una propuesta estratégica para la participación de enfermería en Barrio Adentro. La metodología utilizada es un proyecto factible. Ello amerito el uso de un cuestionario tipo dicotómico (Si – No) que fue validado por expertos y aplicada su confiabilidad, dando como resultado - 9,81 lo cual indica la confiabilidad del instrumento. La factibilidad de las estrategias está dada principalmente por la fortaleza y oportunidad de que participe enfermería, vislumbrado en los resultados obtenidos en la investigación realizada.",thesis_pdf/171.pdf,False
172,30-Sep-2011,Alteraciones músculo-esqueléticas en la enfermera(o) quirúrgica(o) en el Hospital Militar 'Dr. Carlos Arvelo' durante el primer semestre de 2006,"BRICEÑO, GRETHY; FAGUNDEZ, ERIKA; QUINTERO, DEICY",553.69 kB,http://saber.ucv.ve/handle/10872/357,http://saber.ucv.ve/bitstream/10872/357/1/TEG_Alteraciones_M%c3%basculoEsquel%c3%a9ticas.pdf,"La presente investigación tiene como objetivo determinar las alteraciones músculo –esqueléticas que presenta la enfermera(o) en el Área Quirúrgica del Hospital Militar “Dr. Carlos Arvelo”. Desde el punto de vista metodológico, de acuerdo al problema investigado y a los objetivos planteados, el diseño de la investigación realizada es no experimental, de campo, transversal y contemporáneo, sustentada en un tipo de estudio descriptivo. La población objeto de estudio estuvo integrada por cincuenta y cuatro (54) enfermeras(os) que laboran en el Área Quirúrgica. Por ser una población pequeña no hubo muestra, es decir, se trabajó con la totalidad de la misma. En cuanto al instrumento se utilizó un cuestionario conformado por 9 ítems con respuestas de selección múltiple. La confiabilidad del instrumento se evaluó por medio del Alpha de Cronbach (0,799). Los resultados indican que los profesionales de enfermería estudiados, en su mayoría, presentaron alteraciones músculo – esqueléticas en los miembros superiores, el 48% presentó manifestaciones dolorosas en hombros y muñecas; en cuanto a los miembros inferiores el 76% presentó algias en las pantorrillas y un 63% en los pies; en relación con la columna vertebral, las manifestaciones álgidas en la columna lumbar se presentaron en el 61% de los casos. Se concluye que entre las actividades que realiza el profesional de enfermería dentro de la Unidad Quirúrgica está el levantamiento, transporte y movilización del instrumental quirúrgico, al igual que a los usuarios, lo cual debería realizarse con los equipos necesarios y cumpliendo con los principios de la biomecánica, para así disminuir el riesgo de presentar alteraciones músculo – esqueléticas. Se recomienda efectuar reformas en las actividades diarias para disminuir las cargas de peso, y las posturas prolongadas en las cuales los trabajadores ejecutan las labores; igualmente realizar un cheque médico a las enfermeras(os) a fin de tratar las alteraciones de salud que presentan.
Descriptores: alteraciones músculo – esqueléticas, manifestaciones álgidas, enfermeras(os) quirúrgicas(os).",thesis_pdf/172.pdf,False
