index,thesis_year,thesis_title,thesis_author,size,thesis_link,pdf_link,resumen,path,exist,isPDF,isScan,school_simple,school_complex
5505,28-Mar-2017,"Estudio geoeléctrico con fines de prospección de aguas subterráneas en zonas aledañas a la estación terrena de control del Satélite Simón Bolívar, estado Guárico.","Ramirez C., Giselle C.",3.48 MB,http://saber.ucv.ve/handle/10872/15453,http://saber.ucv.ve/bitstream/10872/15453/1/TEG%20Giselle%20C.%20Ram%c3%adrez%20C.%202011.pdf,,thesis_pdf_all/5505.pdf,True,True,False,"escuela de geologia, minas y geofisica","Escuela de Geología, Minas y Geofísica"
5504,28-Mar-2017,Adaptación del software Blastscheme a la operación unitaria de perforación y voladura en canteras,"Anjoul R., Vanessa M.; Utches V., Carlos G.",7.24 MB,http://saber.ucv.ve/handle/10872/15452,http://saber.ucv.ve/bitstream/10872/15452/1/TEG%206-11-2016.pdf,,thesis_pdf_all/5504.pdf,True,True,False,"escuela de geologia, minas y geofisica","Escuela de Geología, Minas y Geofísica"
5503,28-Mar-2017,"Propuesta metodológica para la planificación de soporte de mina , en canteras del Distrito Capital","Melo, Yondert",7.29 MB,http://saber.ucv.ve/handle/10872/15451,http://saber.ucv.ve/bitstream/10872/15451/1/TEG2106YAMUCV%20-%20FINAL%20%28Biblioteca%29.pdf,,thesis_pdf_all/5503.pdf,True,True,False,"escuela de geologia, minas y geofisica","Escuela de Geología, Minas y Geofísica"
5502,28-Mar-2017,"Caracterización geofísica del subsuelo mediante estudios sísmicos, con fines de microzonificación en la ciudad de Cumaná, estado Sucre.","Román B., William E.",13.8 MB,http://saber.ucv.ve/handle/10872/15450,http://saber.ucv.ve/bitstream/10872/15450/1/TESIS.pdf,,thesis_pdf_all/5502.pdf,True,True,False,"escuela de geologia, minas y geofisica","Escuela de Geología, Minas y Geofísica"
5501,28-Mar-2017,Diseño e implementación de un sistema para la gestión de viáticos,"Mora, César; Delgado, Viviana",1.97 MB,http://saber.ucv.ve/handle/10872/15449,http://saber.ucv.ve/bitstream/10872/15449/1/Tesis.pdf,,thesis_pdf_all/5501.pdf,True,True,False,escuela de computacion,Escuela de Computación
5500,28-Mar-2017,"Evaluación económica de las actividades mineras del frente 2 de Canteras Tacarigua, C.A. ubicada en la localidad de Gañango, estado Carabobo","Mercado H., Angel D.",2.12 MB,http://saber.ucv.ve/handle/10872/15448,http://saber.ucv.ve/bitstream/10872/15448/1/ANGEL%20TRABAJO%20ESPECIAL%20DE%20GRADO%20%28TESIS%29%20CANTERAS%20TACARIGUA%20REVISION%20ABREU.pdf,,thesis_pdf_all/5500.pdf,True,True,False,"escuela de geologia, minas y geofisica","Escuela de Geología, Minas y Geofísica"
5499,28-Mar-2017,"Caracterización litológica mediante la inversión elástica de datos sísmicos de los miembros ""O"" y ""P"" de la Formación Escandalosa, campo Borburata, cuenca Barinas-Apure","Ruiz A., Roberto J.",8.05 MB,http://saber.ucv.ve/handle/10872/15447,http://saber.ucv.ve/bitstream/10872/15447/1/Ruiz%2c%20R_TEG_Caracterizaci%c3%b3n_Litol%c3%b3gica.pdf,,thesis_pdf_all/5499.pdf,True,True,False,"escuela de geologia, minas y geofisica","Escuela de Geología, Minas y Geofísica"
5498,28-Mar-2017,"Propuesta para reducción de tamaño de minerales no metálicos: caso Charnockita, Cerro La Danta sector Cambalache, estado Bolivar","Nobregas, Ricardo",5.24 MB,http://saber.ucv.ve/handle/10872/15446,http://saber.ucv.ve/bitstream/10872/15446/1/T.E.G.%20Nobregas_Ricardo.pdf,,thesis_pdf_all/5498.pdf,True,True,False,"escuela de geologia, minas y geofisica","Escuela de Geología, Minas y Geofísica"
5497,28-Mar-2017,"Desarrollo de una propuesta de adecuación de las plantas de agregados de la Cantera Carayaca, Distrito Capital, para disminuir la producción de finos","Pimentel S., Reinaldo R.",5.44 MB,http://saber.ucv.ve/handle/10872/15445,http://saber.ucv.ve/bitstream/10872/15445/1/TEG.pdf,,thesis_pdf_all/5497.pdf,True,True,False,"escuela de geologia, minas y geofisica","Escuela de Geología, Minas y Geofísica"
5496,28-Mar-2017,Sistema de información para el cálculo de la brecha de perfiles de cargos basado en ontologías,"Leal Rojas, Edgar Augusto",2.84 MB,http://saber.ucv.ve/handle/10872/15444,http://saber.ucv.ve/bitstream/10872/15444/1/FinalTegEdgar%20Final.pdf,,thesis_pdf_all/5496.pdf,True,True,False,escuela de computacion,Escuela de Computación
5495,28-Mar-2017,Generación de un mapa de basamento de la cuenca Barinas-Apure de Venezuela a partir de datos gravimétricos y magnéticos de origen satelital,"Alberti, Harold G.",5.56 MB,http://saber.ucv.ve/handle/10872/15443,http://saber.ucv.ve/bitstream/10872/15443/1/T.E.G-Br.%20Harnold%20Alberti%20.pdf,,thesis_pdf_all/5495.pdf,True,True,False,"escuela de geologia, minas y geofisica","Escuela de Geología, Minas y Geofísica"
5493,28-Mar-2017,Estudio mediante la técnica de resonancia magnética nuclear de los tiempos de relajación T1 y T2  en hidrocarburos como función de la temperatura,"Roa Vergara, José Joaquín",2.82 MB,http://saber.ucv.ve/handle/10872/15441,http://saber.ucv.ve/bitstream/10872/15441/1/Tesis%20Final%2825%20de%20octubre%29.pdf,,thesis_pdf_all/5493.pdf,True,True,False,escuela de fisica,Escuela de Física
5492,28-Mar-2017,Evaluación de métodos de migración sísmica antes del apilamiento en profundidad basados tanto en la integral de kirchhoff como en la ecuación de onda de datos reales (Proyecto Oro Negro),"Benitez R., Halis S.",15.31 MB,http://saber.ucv.ve/handle/10872/15440,http://saber.ucv.ve/bitstream/10872/15440/1/TEG%20Halis%20Ben%c3%adtez.pdf,,thesis_pdf_all/5492.pdf,True,True,False,"escuela de geologia, minas y geofisica","Escuela de Geología, Minas y Geofísica"
5491,28-Mar-2017,Inferencia de permeabilidad en pozo mediante un sistema neuro-difuso,"Díaz Soto, Raamses",6.91 MB,http://saber.ucv.ve/handle/10872/15439,http://saber.ucv.ve/bitstream/10872/15439/1/TEG%20Raamses%20Diaz%20-%20F%c3%adsica.pdf,,thesis_pdf_all/5491.pdf,True,True,False,escuela de fisica,Escuela de Física
5490,28-Mar-2017,"Interpretación sísmica estructural 3D semiregional delas áreas Ceuta, Framolac, Barúa y Motatán; cuenca de Maracaibo","Cabrera M., Luis A.; Otero R., Sara V.",16.35 MB,http://saber.ucv.ve/handle/10872/15438,http://saber.ucv.ve/bitstream/10872/15438/1/TRABAJO%20ESPECIAL%20DE%20GRADO%20Luis%20Cabrera-Sara%20Otero.pdf,,thesis_pdf_all/5490.pdf,True,True,False,"escuela de geologia, minas y geofisica","Escuela de Geología, Minas y Geofísica"
5489,28-Mar-2017,"Generación de mapa del basamento de la Cuenca Oriental de Venezuela a partir de datos gravimétricos de modelos combinados de datos satelitales, terrestres y marinos","Cahuana Y., Néstor G.",9.34 MB,http://saber.ucv.ve/handle/10872/15437,http://saber.ucv.ve/bitstream/10872/15437/1/TEG_Nestor%20Cahuana%282012%29_version%20impresion.pdf,,thesis_pdf_all/5489.pdf,True,True,False,"escuela de geologia, minas y geofisica","Escuela de Geología, Minas y Geofísica"
5487,28-Mar-2017,"Interpretación sismica del miembro Jobo de la Formación Oficina en el bloque MPE-3, Faja Petrolífera del Orinoco","González P., Frank E.",28.9 MB,http://saber.ucv.ve/handle/10872/15435,http://saber.ucv.ve/bitstream/10872/15435/1/TRABAJO%20ESPECIAL%20DE%20GRADO%20FRANK%20GONZALEZ.pdf,,thesis_pdf_all/5487.pdf,True,True,False,"escuela de geologia, minas y geofisica","Escuela de Geología, Minas y Geofísica"
5486,28-Mar-2017,"Evaluación de riesgos operacionales en perforaciones costa afuera, mediante el uso de sísmica 3D, en el Golfo de Venezuela","Da Silva L., Gabriela M.",9.13 MB,http://saber.ucv.ve/handle/10872/15434,http://saber.ucv.ve/bitstream/10872/15434/1/T.E.G.%20Gabriela%20M.%20Da%20Silva%20L..pdf,,thesis_pdf_all/5486.pdf,True,True,False,"escuela de geologia, minas y geofisica","Escuela de Geología, Minas y Geofísica"
5485,28-Mar-2017,Caracterización mediante atributos sísmicos y registros de pozo de las arenas de los miembros Jobo y Morichal de la zona este del campo Temblador,"Linares M., Luisely P.",13.41 MB,http://saber.ucv.ve/handle/10872/15433,http://saber.ucv.ve/bitstream/10872/15433/1/TRABAJO%20ESPECIAL%20DE%20GRADO-LUISELY%20LINARES.pdf,,thesis_pdf_all/5485.pdf,True,True,False,"escuela de geologia, minas y geofisica","Escuela de Geología, Minas y Geofísica"
5484,28-Mar-2017,Desarrollo de herramientas electrónicas para los servicios industriales del complejo mejorador de crudo de Petrolera Ameriven.,"Villarroel-Mijares, Pedro Antonio",1.57 MB,http://saber.ucv.ve/handle/10872/15506,http://saber.ucv.ve/bitstream/10872/15506/1/Trabajo%20Especial%20de%20Grado.pdf,,thesis_pdf_all/5484.pdf,True,True,False,escuela de ingenieria quimica,Escuela de Ingeniería Química
5483,28-Mar-2017,Diseño preliminar de un equipo de inyección de aislante térmico de poliuretano a baja presión para inversiones en fibra C.A.,"VERDI R., Italo",3.85 MB,http://saber.ucv.ve/handle/10872/15505,http://saber.ucv.ve/bitstream/10872/15505/1/TEG%20VERDI%20R.%2c%20Italo.pdf,,thesis_pdf_all/5483.pdf,True,True,False,escuela de ingenieria quimica,Escuela de Ingeniería Química
5482,28-Mar-2017,Estudio de la eficiencia de combustión de la sala de calderas de la empresa Remavenca Establecimiento Turmero Edo. Aragua.,"Sierra G., Amelia E.",4.24 MB,http://saber.ucv.ve/handle/10872/15504,http://saber.ucv.ve/bitstream/10872/15504/1/TEG%20Amelia%20Sierra.pdf,,thesis_pdf_all/5482.pdf,True,True,False,escuela de ingenieria quimica,Escuela de Ingeniería Química
5481,28-Mar-2017,"Plan de adecuación de escombreras en canteras Tacarigua, C.A. sector Mar Azul, carretera nacional Gañango-Patanemo, municipio Puerto Cabello, estado Carabobo","Alarcón N., Adrián A.",4.45 MB,http://saber.ucv.ve/handle/10872/15459,http://saber.ucv.ve/bitstream/10872/15459/1/TESIS.pdf,,thesis_pdf_all/5481.pdf,True,True,False,"escuela de geologia, minas y geofisica","Escuela de Geología, Minas y Geofísica"
5480,28-Mar-2017,Interpretación de la geometría de cuerpos estratigráficos en la secuencia terciaria a partir de sísmica 2D de una región al oeste de la Faja Petrolífera del Orinoco.,"Peralta C., Derik F.",7.3 MB,http://saber.ucv.ve/handle/10872/15460,http://saber.ucv.ve/bitstream/10872/15460/1/TEG%20DERIK.pdf,,thesis_pdf_all/5480.pdf,True,True,False,"escuela de geologia, minas y geofisica","Escuela de Geología, Minas y Geofísica"
5509,28-Mar-2017,"Propuesta de cierre de Cantera Las Marías, estado Miranda, como aporte al Ministerio del Poder Popular de Petróleo y Minería en las Políticas Mineras","Cazal D., Sasha E.",5.6 MB,http://saber.ucv.ve/handle/10872/15475,http://saber.ucv.ve/bitstream/10872/15475/1/Propuesta_Cierre_CanteraLasMar%c3%adas_aporte_MPPPM.pdf,,thesis_pdf_all/5509.pdf,True,True,False,"escuela de geologia, minas y geofisica","Escuela de Geología, Minas y Geofísica"
5524,29-Mar-2017,"Optimización de los patrones de las características del explosivo y de la roca perteneciente a la mina Paso Diablo, Edo. Zulia","Arnaudez Requena, Ramon Alejandro",4.21 MB,http://saber.ucv.ve/handle/10872/15525,http://saber.ucv.ve/bitstream/10872/15525/1/TESISramon.pdf,,thesis_pdf_all/5524.pdf,True,True,False,"escuela de geologia, minas y geofisica","Escuela de Geología, Minas y Geofísica"
5536,29-Mar-2017,"Reducción de tamaño en circuito abierto de la Laterita ferruginosa, sector El menito, estado Zulia","Maiolino C., Ramsés J.; Navas C., Héctor A.",14.22 MB,http://saber.ucv.ve/handle/10872/15539,http://saber.ucv.ve/bitstream/10872/15539/1/tesis.pdf,,thesis_pdf_all/5536.pdf,True,True,False,"escuela de geologia, minas y geofisica","Escuela de Geología, Minas y Geofísica"
5535,29-Mar-2017,"Análisis de factibilidad de excavación mecánica como alternativa al método convencional, túnel Corral de Piedras de la línea de metro Las Adjuntas - Los Teques","García V., Gerónimo",10.1 MB,http://saber.ucv.ve/handle/10872/15538,http://saber.ucv.ve/bitstream/10872/15538/1/Analisis%20de%20Factibilidad%20de%20Excavaci%c3%b3n%20Mecanica%20como%20Altern.pdf,,thesis_pdf_all/5535.pdf,True,True,False,"escuela de geologia, minas y geofisica","Escuela de Geología, Minas y Geofísica"
5533,29-Mar-2017,Estudio de la coalescencia y sedimentación de emulsiones de agua en aceite bajo efecto de campo eléctrico DC,"De Almeida M., Armando J.; Rodríguez R., Neliana J.",2.26 MB,http://saber.ucv.ve/handle/10872/15535,http://saber.ucv.ve/bitstream/10872/15535/1/TEG-%20De%20Almeida%20%26%20Rodr%c3%adguez.pdf,,thesis_pdf_all/5533.pdf,True,True,False,escuela de ingenieria quimica,Escuela de Ingeniería Química
5532,29-Mar-2017,Implantación de ensayos de bandas transportadoras para trabajos subterráneos,"Rosa A., Pedro P.",2.06 MB,http://saber.ucv.ve/handle/10872/15534,http://saber.ucv.ve/bitstream/10872/15534/1/TEG%20ROSA%20PEDRO%202005.pdf,,thesis_pdf_all/5532.pdf,True,True,False,"escuela de geologia, minas y geofisica","Escuela de Geología, Minas y Geofísica"
5531,29-Mar-2017,Criterio de diseño y tecnología de construcción del pozo de fundación del estribo en el viaducto # 13 del Ferrocarril Caracas-Cúa,"Martínez L., Gustavo R.",9.87 MB,http://saber.ucv.ve/handle/10872/15533,http://saber.ucv.ve/bitstream/10872/15533/1/TEG%20MARTINEZ%20GUSTAVO%202005.pdf,,thesis_pdf_all/5531.pdf,True,True,False,"escuela de geologia, minas y geofisica","Escuela de Geología, Minas y Geofísica"
5530,29-Mar-2017,"Retroalimentación geomecánica para el proyecto de revestimiento del túnel La Cabrera, sistema ferroviario central, tramo Puerto Cabello-La Encrucijada","Hernández C., Silvia S.",17.05 MB,http://saber.ucv.ve/handle/10872/15532,http://saber.ucv.ve/bitstream/10872/15532/1/TEG_Silvia%20Hernandez.pdf,,thesis_pdf_all/5530.pdf,True,True,False,"escuela de geologia, minas y geofisica","Escuela de Geología, Minas y Geofísica"
5529,29-Mar-2017,Estudio comparado de las políticas de acceso abierto de los trabajos científicos en los repositorios Saber UCV y Saber ULA,"Flores, Johana; Ramirez, Bertha",1.97 MB,http://saber.ucv.ve/handle/10872/15531,http://saber.ucv.ve/bitstream/10872/15531/1/Tesis%20completa%20con%20acta%20%28I%29.pdf,,thesis_pdf_all/5529.pdf,True,True,False,escuela de bibliotecologia y archivologia,Escuela de Bibliotecología y Archivología
5528,29-Mar-2017,Estudio de las propiedades puzolánicas de materiales de origen volcánico ubicados en la zona sureste de España,"Estévez Fernández, Esteban",3.46 MB,http://saber.ucv.ve/handle/10872/15530,http://saber.ucv.ve/bitstream/10872/15530/1/TEG%20Esteban%202005.pdf,,thesis_pdf_all/5528.pdf,True,True,False,"escuela de geologia, minas y geofisica","Escuela de Geología, Minas y Geofísica"
5527,29-Mar-2017,"Análisis de subsidencia producida por la excavación de túneles de la línea 4 del Metro de Caracas, aplicando el método de los elementos finitos","Espinoza Ch., Donald A.",5.63 MB,http://saber.ucv.ve/handle/10872/15529,http://saber.ucv.ve/bitstream/10872/15529/1/Trabajo%20Especial%20de%20Grado%20Donald%20A%20Espinoza%20C.pdf,,thesis_pdf_all/5527.pdf,True,True,False,"escuela de geologia, minas y geofisica","Escuela de Geología, Minas y Geofísica"
5526,29-Mar-2017,"Diseños de alternativas de plataformas para vías férreas del distrito ferrífero Piar CVG-Ferrominera Orinoco C.A., Ciudad Piar, estado Bolívar","Bastardo Mendoza, Adriana Esdrea",16.67 MB,http://saber.ucv.ve/handle/10872/15528,http://saber.ucv.ve/bitstream/10872/15528/1/TESIS%20AEBM.pdf,,thesis_pdf_all/5526.pdf,True,True,False,"escuela de geologia, minas y geofisica","Escuela de Geología, Minas y Geofísica"
5525,29-Mar-2017,"Diseño de un método de explotación para la mina Colombia, CVG Minerven, El Callao, estado Bolívar","López Jiménez, Carlos Ramón",3.16 MB,http://saber.ucv.ve/handle/10872/15527,http://saber.ucv.ve/bitstream/10872/15527/1/TESIS%20CARLOS.pdf,,thesis_pdf_all/5525.pdf,True,True,False,"escuela de geologia, minas y geofisica","Escuela de Geología, Minas y Geofísica"
5523,29-Mar-2017,"Evaluación de autocombustión de carbón en mina Paso Diablo con fines de mitigación de impacto ambiental. Carbones del Guasare S.A., Municipio Mara, estado Zulia","Angola L., Kenneth",8.37 MB,http://saber.ucv.ve/handle/10872/15524,http://saber.ucv.ve/bitstream/10872/15524/1/Tesis-Kenneth%20Angola.pdf,,thesis_pdf_all/5523.pdf,True,True,False,"escuela de geologia, minas y geofisica","Escuela de Geología, Minas y Geofísica"
5510,29-Mar-2017,"Diseño, construcción y evaluación preliminar de un sistema de reactor biológico secuencial a escala","Azuaje M., Edgar G.; Muñoz R., Rhené A.",1.06 MB,http://saber.ucv.ve/handle/10872/15559,http://saber.ucv.ve/bitstream/10872/15559/1/TEG%20Azuaje%26Mu%c3%b1oz.pdf,,thesis_pdf_all/5510.pdf,True,True,False,escuela de ingenieria quimica,Escuela de Ingeniería Química
5522,29-Mar-2017,"Evaluación de vías y drenajes con fines de mejoramiento del rendimiento de operaciones mineras para las canteras de arcilla y caliza en Holcim (Venezuela) C.A. planta Cumarebo, estado Falcón","Barrientos G., Javier A.",10.43 MB,http://saber.ucv.ve/handle/10872/15523,http://saber.ucv.ve/bitstream/10872/15523/1/Evaluacion%20de%20vias%20y%20drenajes%20-%20Planta%20Cumarebo.pdf,,thesis_pdf_all/5522.pdf,True,True,False,"escuela de geologia, minas y geofisica","Escuela de Geología, Minas y Geofísica"
5521,29-Mar-2017,"Disminución de impurezas de hierro presentes en arenas silíceas, Arenera El Pozote, Tinaquillo, estado Cojedes","Rivas Ch., José L.",16.33 MB,http://saber.ucv.ve/handle/10872/15522,http://saber.ucv.ve/bitstream/10872/15522/1/TRABAJO%20ESPECIAL%20DE%20GRADO.pdf,,thesis_pdf_all/5521.pdf,True,True,False,"escuela de geologia, minas y geofisica","Escuela de Geología, Minas y Geofísica"
5520,29-Mar-2017,"Plan de explotación minero de la cantera C.A. Cantera Yaracuy, Municipio la Trinidad, sector Las Casitas, Estado Yaracuy","Alvarez G., Iván D.",979.54 kB,http://saber.ucv.ve/handle/10872/15521,http://saber.ucv.ve/bitstream/10872/15521/1/TesisCompletaRevisada.pdf,,thesis_pdf_all/5520.pdf,True,True,False,"escuela de geologia, minas y geofisica","Escuela de Geología, Minas y Geofísica"
5519,29-Mar-2017,"Concentración por flotación de feldespato, mica y cuarzo a partir de los gneises del área de Bejuma. Estado Carabobo","Arévalo, Aleida; Contreras, Angel R.",2.33 MB,http://saber.ucv.ve/handle/10872/15520,http://saber.ucv.ve/bitstream/10872/15520/1/TRABAJO%20ESPECIAL%20DE%20GRADO.pdf,,thesis_pdf_all/5519.pdf,True,True,False,"escuela de geologia, minas y geofisica","Escuela de Geología, Minas y Geofísica"
5518,29-Mar-2017,"Propuesta de plan de cierre progresivo de mina en el cuadrilátero ferrífero San Isidro de CVG Ferrominera Orinoco C.A., Ciudad Piar, estado Bolívar","Blanco H., Ysaida A.",29.37 MB,http://saber.ucv.ve/handle/10872/15519,http://saber.ucv.ve/bitstream/10872/15519/1/TEG-CIERRE%20DE%20MINA%20-%20YSAIDA%20BLANCO.pdf,,thesis_pdf_all/5518.pdf,True,True,False,"escuela de geologia, minas y geofisica","Escuela de Geología, Minas y Geofísica"
5517,29-Mar-2017,"Diseño y plan de desarrollo de escombreras para el área sur de la mina Paso Diablo, municipio Mara, estado Zulia","Avila P., Gerardo J.",4.3 MB,http://saber.ucv.ve/handle/10872/15518,http://saber.ucv.ve/bitstream/10872/15518/1/Trabajo%20Especial%20de%20Grado.pdf,,thesis_pdf_all/5517.pdf,True,True,False,"escuela de geologia, minas y geofisica","Escuela de Geología, Minas y Geofísica"
5516,29-Mar-2017,"Análisis de esfuerzos del comportamiento del macizo rocoso debido a la excavación de los túneles del ferrocarril SanJuan-Los Flores, mediante el método de los elementos finitos en el municipio Juan Germán Roscio del estado Guárico","Boada, Ana V.",4.4 MB,http://saber.ucv.ve/handle/10872/15517,http://saber.ucv.ve/bitstream/10872/15517/1/TEG_Ana_Boada.pdf,,thesis_pdf_all/5516.pdf,True,True,False,"escuela de geologia, minas y geofisica","Escuela de Geología, Minas y Geofísica"
5515,29-Mar-2017,"Diseño de escombreras de la mina de roca fosfática (concesión Riecito), municipio Jacura, estado Falcón","Carreño O., Juan C.",3.88 MB,http://saber.ucv.ve/handle/10872/15516,http://saber.ucv.ve/bitstream/10872/15516/1/TRABAJO%20ESPECIAL%20DE%20GRADO%20FINAL.pdf,,thesis_pdf_all/5515.pdf,True,True,False,"escuela de geologia, minas y geofisica","Escuela de Geología, Minas y Geofísica"
5514,29-Mar-2017,"Estudio de factibilidad de pre-explotación del sector sur de Carichuano del la Mina Paso de Diablo, Carbones del Guasare, S.A., estado Zulia","Mercado B., David A.",5.45 MB,http://saber.ucv.ve/handle/10872/15515,http://saber.ucv.ve/bitstream/10872/15515/1/Tesis_Sector%20%20Sur.pdf,,thesis_pdf_all/5514.pdf,True,True,False,"escuela de geologia, minas y geofisica","Escuela de Geología, Minas y Geofísica"
5513,29-Mar-2017,Adecuación de una explotación minera de carbón a la norma UNE-EN ISO 14001,"Ochoa D., Thania J.",3.98 MB,http://saber.ucv.ve/handle/10872/15514,http://saber.ucv.ve/bitstream/10872/15514/1/TESIS.pdf,,thesis_pdf_all/5513.pdf,True,True,False,"escuela de geologia, minas y geofisica","Escuela de Geología, Minas y Geofísica"
